product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B09YLWT89W,Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS)6L water purifier8 stages purificationSuitable for borewelltankermunicipal water(Black) from Eureka Forbes,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,9199,18000,49%,4,16020,8 Stages of purification with large water storage capacity of 6 litres|UV e-boiling: Ensures that each drop of water is as pure & healthy as water boiled for 20+ minutes|Ultra-filtration: Imparts crystal clear clarity to drinking water in addition to making it safe from viral & bacterial contamination|Taste Adjuster: Enables to adjust the taste of water depending on water source|Suitable for all water sources: This water purifier is suitable for all water sources such as municipal borewell and tanker water.|Flexible installation: The purifier can be easily wall mounted or kept on the counter top|Convenient Features: a) High Storage Capacity b) LED indication alerts when tank is full when service is due & when cartridges need replacement c) Purified stored water can be dispensed even without electricity,https://m.media-amazon.com/images/I/31Anei7Di0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Aquaguard-purification-municipal-Eureka-Forbes/dp/B09YLWT89W/ref=sr_1_263?qid=1672923605&s=kitchen&sr=1-263
B0814LP6S9,PrettyKrafts Laundry Basket for clothes with Lid & Handles Toys Organiser 75 Ltr Grey,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,351,1099,68%,3.7,1470,MADE IN INDIA | Laundry baskets Combo of Lid & without Lid which is a lightweight water resistant & sturdy.|Durable and foldable laundry bags for organizing stuff in laundry room|Simple and elegant organizer to complement various interiors Ideal for storing dirty laundry before cleaning Clean using damp cloth; do not wash or dry|Sturdy structure stays upright even when empty Foldable lightweight and easy-to-store design|Dimension: Length(15)inch x Width(14)inch x Height(21.5)inch,https://m.media-amazon.com/images/I/31vN7I58EHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PrettyKrafts-Laundry-Basket-Clothes-Handles/dp/B0814LP6S9/ref=sr_1_264?qid=1672923605&s=kitchen&sr=1-264
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),Health&PersonalCare|HomeMedicalSupplies&Equipment|HealthMonitors|WeighingScales|DigitalBathroomScales,899,1900,53%,4,3663,Tare function: It comes with tare function which allows you to measure the weight of all ingredients separately after adding one after another without having to remove the previous ingredients. It also allows user to cancel out the weight of the container in which the ingredients are measured ; NOTE: Place your weighing machine on flat surface to get an accurate results|Measure weight up to 5 kg: equipped with high precision measurement sensors (accu gauge) the device meets your precise weighing requirements every single time. its weighing capacity is 1g to 5kg with unit shuffling feature between g/lb: oz and ml/fl: oz|Comes with a bpa free bowl: it comes with a bpa free detachable and lightweight bowl which complements well with the machine. you can flip the bowl over on top of the scale to save space during storage. Product Weight: 406 gm|Measurement units can be converted: it can display weight in a lot of units of measurement. you can easily convert units between pounds (lb) ounces (oz) and grams (g). also it has two volume unit systems ml and fl’oz|Low battery indicator: dr trust electronic kitchen weighing scale comes with low battery indicators that allow the user to replace the battery before it shuts down|Auto off function: auto off function feature turns off the scale automatically when it is left idle for few minutes which helps to prevent the wastage of batteries|Easy to use and store: it is convenient to use and store. it is compact and can be easily placed on the kitchen counter. also it is easy to move from one place to another,https://m.media-amazon.com/images/I/41csvHnDvES._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Dr-Trust-Electronic-Kitchen-Weighing/dp/B07BKSSDR2/ref=sr_1_265?qid=1672923605&s=kitchen&sr=1-265
B09VGS66FV,Tesora - Inspired by you Large Premium Electric Kettle 1.8L Stainless Steel Inner Body - Auto Power Cut Boil Dry Protection & Cool Touch Double Wall Portable | 1500 Watts |1 Year Warranty | (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1349,1850,27%,4.4,638,✅ABOUT : This top performance kettle is part of the Fine Collection featuring a premium textured finish stainless steel inside & cool touch outer body for an attractive addition to your kitchen|✅SAVE TIME AND ENERGY: Made with double-wall construction . Stainless Steel Inside keeps your Stuff warm much longer and Cool to touch when heating. Enjoy quick boiling times so you can enjoy your coffee tea or boil eggs in no time.|✅CORDLESS SERVING - Pick up pour put back! You can set the Cordless kettle down on the 360° swivel base at any angle.|✅LARGE CAPACITY: It is perfect for frequent use with a capacity of 1.8 litre . Infact ! The wide mouth makes it easy to fill pour and clean and is designed to avoid spillage.|✅CONCEALED HEATING ELEMENT: Tesora’s Electric Kettle heating element is concealed  not exposed like many other kettles. So absolutely safe for Adults and children|✅OVERHEAT PROTECTION: For peace of mind while multi-tasking in the kitchen the kettle automatically shuts off when water reaches a rolling boil or when there’s no water in the kettle.|✅1 YEAR WARRANTY AND PAN INDIA SERVICE: on all manufacturing defects And Pan India customer service as per the mentioned manufacturer details,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31qaROshXhL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tesora-Electric-Stainless-Protection-White/dp/B09VGS66FV/ref=sr_1_266?qid=1672923605&s=kitchen&sr=1-266
B07RCGTZ4M,AGARO Ace 1600 Watts 21.5 kPa Suction Power 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums,6236,9999,38%,4.1,3552,Suitable for Wet & Dry dual cleaning operations;Capacity: 21 Litres.|Powerful 1600W motor Strong 21.5 kPa suction power;Equipped with blower function.|360 degree four Swivel Wheels for easily cleaning in any direction;Accessories: Main unit hose pipe telescopic metal tube floor brush crevice nozzle multipurpose brush absorbing brush..|5 Meters long power cord;1 Year manufacturer's warranty.|Material Type: Plastic; Color Name: Black; Power Source Type: Corded Electric,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41--5lc96UL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ace-1600-Watt-21-Litre-Stainless-Function/dp/B07RCGTZ4M/ref=sr_1_268?qid=1672923605&s=kitchen&sr=1-268
B0747VDH9L,INALSA Hand Blender 1000 Watt with Chopper Whisker 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,2742,3995,31%,4.4,11148,HANDHELD BLENDING POWER-> With power of 1000W Input Supply: 220 - 230V AC this appliance performs all of your cooking tasks proficiently. It ensures powerful processing every time. Save meal prep-time with Robot Inox 1000 Hand Blender. DC Motor|FOR INSTANT MOUTH-WATERING DISHES-> Want solutions to simplify hectic life!! Reduce kitchen prep time & make healthy delicious food & drinks with our durable & versatile blender Robot Inox 1000. Inalsa provides you with the right kitchen appliance.|YOUR PERFECT KITCHEN ASSISTANT-> This multi-functional appliance comes with a Powerful Chopper Detachable Stainless-Steel Blending Wand Multi-Purpose 600ml Jar & Whisker. Chop Blend Puree Whisk Mix with whatever ingredients you have!!|GET THE TEXTURE YOU WANT-> Dual-Speed Setting allows you to control your hand blender just the way you like it. Variable Speed helps you get the right texture you want of your ingredients.|SOPHISTICATED DESIGN & EXCEPTIONAL QUALITY-> Robot Inox 1000 has an anti-slip design & comfortable grip. This blender is the right choice with Stainless-Steel finish power indicator light which exhibit its working situation for your convenience.|ANTI-SPLASH TECHNOLOGY-> The stem is made from quality food-graded stainless steel. With blade-shield design this hand blender ensures splash-free blending.|LOCK & PRESS OPERATION-> On the press of a button attach chopper blending wand & whisker according to your cooking requirements. Quickly blend endless ingredients with Robot Inox 1000.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41QEK7WRJbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Robot-1000-800-Watt-Blender/dp/B0747VDH9L/ref=sr_1_269?qid=1672923605&s=kitchen&sr=1-269
B08XLR6DSB,akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring Hand Machine | Mini Silai | White Hand Machine with Adapter,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,721,1499,52%,3.1,2449,Mini hand Sewing Machine Stapler style is quick and easy to use. This mini stapler style sewing machine helps you hem your clothes with ease and is ideal for small emergency repairs.|This electric hand held single stitch sewing machine makes it so much faster and easier than using a needle saving you time and money.|60 Sewing Speed : DIY Sewing: The crafting machine is easy to use and carry beginner or master can make some DIY handkerchief Cloth toys patchwork simple embroidery or arts crafts with terry master can operate it to handkerchief Cloth toys patchwork. Good handheld sewing machine for home use.Power Requires in this Hand Stitching Machine: DC 6v power Adaptor (Included) or 4 AA batteries (Not included). Power Adapter saves cost of 4 Batteries.|Compact and lightweight Durable and long-lasting use. Stapler Style Machine for stitching saree blouse.|Item Dimension: 22 X 14.5 X 5.5cm Sewing Machine Stapler is One Hand Operation.,https://m.media-amazon.com/images/I/519Sexv76CL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Akiara-Electric-Handheld-Cordless-Tailoring/dp/B08XLR6DSB/ref=sr_1_270?qid=1672923605&s=kitchen&sr=1-270
B08H6CZSHT,Philips EasySpeed Plus Steam Iron GC2145/20-2200W Quick Heat Up with up to 30 g/min steam 110 g steam Boost Scratch Resistant Ceramic Soleplate Vertical steam & Drip-Stop,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|Irons|SteamIrons,2903,3295,12%,4.3,2299,Triple Precision Tip and 360 degree swivel cord make ironing strokes comfortable effortless and quick|Even distribution of steam for quick ironing in less number of strokes powerful steam kills bacteria and removes odour|Includes: Steam Iron User Manual Warranty; Quick Heat-Up with Powerful 2200 Watt Philips GC2145/20 Steam Iron|Drip-Stop feature to prevent leakage even at low temperatures|Color Name: Blue; Material Type: Plastic; Size Name: Medium,https://m.media-amazon.com/images/I/41iBNm2ivFL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/EasySpeed-GC2145-Resistant-Soleplate-Drip-Stop/dp/B08H6CZSHT/ref=sr_1_268?qid=1672923606&s=kitchen&sr=1-268
B07CVR2L5K,INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop Mince Puree Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation 1.30mtr Long Power Cord (Black/Silver),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1656,2695,39%,4.4,6027,Reduce Prep Time: Inalsa Bullet is one powerful & noiseless chopper of 400Watts efficient motor with 100% pure copper winding that can work continuously for 3 minutes to chop mince and puree and giving excellent professional results ; Power Consumption (Watt): 400 ; Input Supply: 230V AC ; Time Rating: 1mins contineous (max.) ; RPM (at No Load): 3000 ; Speed Setting: 1 ; Cord Plug / Length: 2 Pins 1.5 m|Simple in use Extraordinary In Functionality: Twin blade technology detachable double layer stainless steel system provides quick & efficient chopping & dicing operation. Be it coarse medium or fine the chopper does it all!!.Frequency 50 Hz|Outstanding In Quality & Conveneint: Bullet has a stainless-steel finish in front which enhances the look of the appliance.Easy press down button & anti-slip base facilitates fast & convenient operation.Chop in one goNo extra buttons or switches!!|Satisfy Home Need: The bowl of Inalsa Bullet is dishwasher safe extra durable and provides visibility to chopping levels.With 0.9L (Total Capacity)/0.5L (Processing Capacity) bowl chop veggiesdice fruitsprepare salad & create bread crumbs|Sturdy Strong & Safe Appliance: Made from unbreakable ABS plastic for long-lasting & hassle-free use this appliance takes care of your chopping needs. Multi-Splash Guard bowl lid is used as a cover of processing bowl after chopping Time Rating: 1 mins continuous (max.)|2 Years Warranty: We sincerely provide with product warranty and genuine customer service. If you have any needs or questions,https://m.media-amazon.com/images/I/413w7idJYKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Bullet-400-Watt-Technology-Chopper/dp/B07CVR2L5K/ref=sr_1_269?qid=1672923606&s=kitchen&sr=1-269
B09J4YQYX3,Borosil Electric Egg Boiler 8 Egg Capacity For Hard Soft Medium Boiled Eggs Steamed Vegetables Transparent Lid Stainless Steel Exterior (500 Watts),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1399,2290,39%,4.4,461,BOIL & STEAM - For 'Egg'cellent results everytime use our Borosil ELectric Egg Cooker a multipurpose appliance that helps you to get breakfast ready in a matter of minutes. You can have your eggs exactly how you like them every morning - boiled (soft medium hard) You can also use it to steam vegetables.|COOKS UP TO 8 EGGS AT A TIME - No more waiting! Now you and your loved ones can all sit down to eat together as the egg boiler can accommodate up to 8 eggs at a time.|CHOOSE FROM 3 BOILING MODES - Prepare your eggs just the way you like them. Soft and runny hard boiled medium consistency - the egg boiler can do it all!|MEASURING CUP WITH PIERCING PIN & POACHING TRAY INCLUDED - You can use the measuring cup to add the exact quantity of water that is required for a particular mode. The measuring cup comes with a piercing pin. Piercing your eggs with the pin prevents eggs from cracking.The result - perfect yellow yolks everytime.|EASY TO OPERATE & CLEAN- The single press operation makes it incredibly simple to use. All you need to do is put the eggs in the boiler add appropriate quantity of water and select the desired mode.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41MJ2hsq4LL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Borosil-Electric-Vegetables-Transparent-Stainless/dp/B09J4YQYX3/ref=sr_1_270?qid=1672923606&s=kitchen&sr=1-270
